COUNTRY,STATION,STD_CODE,STATE_ABB
INDIA,RAMANAHALLI,8267,KARNATAKA
INDIA,KALASA,8269,KARNATAKA
INDIA,KUDRAMUKH,8269,KARNATAKA
INDIA,MALLESWARA,8269,KARNATAKA
INDIA,HIREBYLE,8269,KARNATAKA
INDIA,BALEHOLE,8269,KARNATAKA
INDIA,HORANADU,8269,KARNATAKA
INDIA,MADIKERI,8272,KARNATAKA
INDIA,MERKARA,8272,KARNATAKA
INDIA,MURNAD,8272,KARNATAKA
INDIA,PERAJE,8272,KARNATAKA
INDIA,MADENADU,8272,KARNATAKA
INDIA,NABOKLU,8272,KARNATAKA
INDIA,KARIKE,8272,KARNATAKA
INDIA,HARYANAKATUR,8272,KARNATAKA
INDIA,AREKAD,8272,KARNATAKA
INDIA,BETTAGERE(MCA),8272,KARNATAKA
INDIA,BAGAMANDALA,82723,KARNATAKA
INDIA,BOIKERI,82723,KARNATAKA
INDIA,GONIKOPPAL,8274,KARNATAKA
INDIA,PONNAMPET,8273,KARNATAKA
INDIA,VIRAJPET,8274,KARNATAKA
INDIA,AMMATHI,8274,KARNATAKA
INDIA,SIDDAPURA(MEDIKERI),8274,KARNATAKA
INDIA,POLLIBETTA,8274,KARNATAKA
INDIA,KAKOTAPERAMBU,8274,KARNATAKA
INDIA,BYRAMBADA,8274,KARNATAKA
INDIA,KUTTA,8274,KARNATAKA
INDIA,RUDRAGUPPE,8274-543,KARNATAKA
INDIA,KUSHALNAGAR,8276,KARNATAKA
INDIA,SOMAWARPET,8276,KARNATAKA
INDIA,MADAPURA(MADIKERI),8276,KARNATAKA
INDIA,CHETTALLI,8276,KARNATAKA
INDIA,SHANIVARSANTHE,8276,KARNATAKA
INDIA,VOLNOOR,8276,KARNATAKA
INDIA,HEBBALE,8276,KARNATAKA
INDIA,SEVENTH HOSKOTE,8276,KARNATAKA
INDIA,BELIGERE,8276,KARNATAKA
INDIA,KAJOOR,8276,KARNATAKA
INDIA,KODLIPET,8276,KARNATAKA
INDIA,KAMBIBANE,8276,KARNATAKA
INDIA,KANABYLU,8276-652,KARNATAKA
INDIA,BALELE,8274,KARNATAKA
INDIA,THITHIMATHI,8274,KARNATAKA
INDIA,KONANAKATTE,8274,KARNATAKA
INDIA,SUNTIKOPPA,8276,KARNATAKA
INDIA,DANDELI,8284,KARNATAKA
INDIA,BELUR (HUBLI),830-95,KARNATAKA
INDIA,MALGI,8301,KARNATAKA
INDIA,KATUR,8301,KARNATAKA
INDIA,KUNDGOL,8304,KARNATAKA
INDIA,BELGAUM,831,KARNATAKA
INDIA,K.K.KOPPA,831,KARNATAKA
INDIA,HARYANALGA,831,KARNATAKA
INDIA,SULEBHAVI,831,KARNATAKA
INDIA,UCHAGAON,831,KARNATAKA
INDIA,SANTE BASTWAD,831,KARNATAKA
INDIA,MACHE,831,KARNATAKA
INDIA,VANTAMURI,831-4160,KARNATAKA
INDIA,ITAGI(BELGAUM),831-61,KARNATAKA
INDIA,ANKALGI,831-62,KARNATAKA
INDIA,HIDAKAL DAM,831-63,KARNATAKA
INDIA,KAKATI,831-75,KARNATAKA
INDIA,GARLAGUNJI,831-64,KARNATAKA
INDIA,BELGUNDI,831-721,KARNATAKA
INDIA,MUCHANDI,831-722,KARNATAKA
INDIA,HIREBAGEWADI,831-724,KARNATAKA
INDIA,MANDOLI,831-582,KARNATAKA
INDIA,HUDLI,831-728,KARNATAKA
INDIA,SAMBRA,831-731,KARNATAKA
INDIA,KADOLI,831,KARNATAKA
INDIA,YELLUR,831-585,KARNATAKA
INDIA,MAPUCA,832,GOA
INDIA,PANJIM,832,GOA
INDIA,PILAR (GOA),832-222,GOA
INDIA,CALANGUTE,83227,GOA
INDIA,PERNEM,832-291,GOA
INDIA,KUNDAIM,8323,GOA
INDIA,SANCOLIM,8323,GOA
INDIA,BICHOLIM,83236,GOA
INDIA,SAUNDATTI,8330,KARNATAKA
INDIA,KAGADHOL,8330,KARNATAKA
INDIA,HIREKUMBI,8330,KARNATAKA
INDIA,SIRASANGI,8330,KARNATAKA
INDIA,INAMHONGAL,8330,KARNATAKA
INDIA,ASSAMUNDI,8330,KARNATAKA
INDIA,NIPPANI,8331,KARNATAKA
INDIA,BEDKIHAL,8331,KARNATAKA
INDIA,KHADAKLAT,8331,KARNATAKA
INDIA,AKOL,8331,KARNATAKA
INDIA,HARYANARVGERI,8331-57,KARNATAKA
INDIA,GOKAK,8332,KARNATAKA
INDIA,GHATAPRABHA,8332,KARNATAKA
INDIA,KALLOLI(GOKAK),8332-846,KARNATAKA
INDIA,YAMKANMARDI,8333,KARNATAKA
INDIA,SANKESHWAR,8333,KARNATAKA
INDIA,HUKKERI,8333,KARNATAKA
INDIA,NIDSHOSHI,8333,KARNATAKA
INDIA,NERLI,8333,KARNATAKA
INDIA,CHIKALGUD,8333,KARNATAKA
INDIA,KANAGALA,8333,KARNATAKA
INDIA,BELLADABAGEWADI,8333-772,KARNATAKA
INDIA,SULTANPUR,8333-785,KARNATAKA
INDIA,KITTUR,8334,KARNATAKA
INDIA,AMBADAGATTI,8334,KARNATAKA
INDIA,HUNSIKATTI,8334,KARNATAKA
INDIA,MUDALGI,8334,KARNATAKA
INDIA,NESARGI,8334-52,KARNATAKA
INDIA,NAGANUR(GOKAK),8334-886,KARNATAKA
INDIA,M.K.HUBLI,83344,KARNATAKA
INDIA,KATKOL,8335,KARNATAKA
INDIA,RAMDURG,8335,KARNATAKA
INDIA,SUREBAN,8335,KARNATAKA
INDIA,KHANAPUR(BELGAUM),8336,KARNATAKA
INDIA,LONDA,8336-42,KARNATAKA
INDIA,SAMPAGAON,8337,KARNATAKA
INDIA,BAILHONGAL,8337,KARNATAKA
INDIA,HOSUR(KARNATAKA),8337,KARNATAKA
INDIA,YARAGATTI,8337,KARNATAKA
INDIA,BELWADI (BELGAUM),8337,KARNATAKA
INDIA,NEGINHAL,8337,KARNATAKA
INDIA,MURGOD,8337,KARNATAKA
INDIA,NAGNUR,8289-357,KARNATAKA
INDIA,DEVALPURA,8337,KARNATAKA
INDIA,INCHAL,8337,KARNATAKA
INDIA,DODDWAD,8337-35,KARNATAKA
INDIA,RAIBAG,8331,KARNATAKA
INDIA,CHIKKODI,8338,KARNATAKA
INDIA,ANKALI,8338,KARNATAKA
INDIA,EXAMBA,8338,KARNATAKA
INDIA,SOUNDALGA,8338,KARNATAKA
INDIA,KAROSI,8338,KARNATAKA
INDIA,SHIRGAON,8338,KARNATAKA
INDIA,KARAGAON,8338,KARNATAKA
INDIA,KARUR(BELGAUM),8338,KARNATAKA
INDIA,MANGUR,8338,KARNATAKA
INDIA,BENKDI,8338,KARNATAKA
INDIA,AINAPUR,8339,KARNATAKA
INDIA,ATHANI,8339,KARNATAKA
INDIA,KAGWAD,8339,KARNATAKA
INDIA,KOKATNUR,8339,KARNATAKA
INDIA,SANGUEM,834,GOA
INDIA,MADGAON,8342,GOA
INDIA,PONDA,8343,GOA
INDIA,MOBOR,8344,GOA
INDIA,VARCA,8344,GOA
INDIA,VASCO,8345,GOA
INDIA,CANACONA,8346,GOA
INDIA,QUEPEM,834-650,GOA
INDIA,CURCHORIM,83465,GOA
INDIA,MUDHOL(BIJAPUR),8350,KARNATAKA
INDIA,CHIKALGUNDI,8350,KARNATAKA
INDIA,MANTHUR (BIJAPUR),8350,KARNATAKA
INDIA,DHAVALESWAR,8350,KARNATAKA
INDIA,SAMEERWADI,8350,KARNATAKA
INDIA,MUGALKHOD,8350,KARNATAKA
INDIA,AKAIMARDI,8350,KARNATAKA
INDIA,MAHALINGPUR,8350,KARNATAKA
INDIA,METGUD,8350,KARNATAKA
INDIA,VIJRAMATHI,8350,KARNATAKA
INDIA,UTTUR,8350,KARNATAKA
INDIA,HUNAGUND,8351,KARNATAKA
INDIA,ILKAL,8351,KARNATAKA
INDIA,KAMATAGI,8351,KARNATAKA
INDIA,KUDALSANGAMA,8351,KARNATAKA
INDIA,TIKOTA,8352,KARNATAKA
INDIA,KOLHAR,8352,KARNATAKA
INDIA,BIJAPUR,8352,KARNATAKA
INDIA,BABLESHWAR,8352,KARNATAKA
INDIA,HONNUTAGI,8352,KARNATAKA
INDIA,JUMNAL,8352,KARNATAKA
INDIA,KANNUR(BIJAPUR),8352,KARNATAKA
INDIA,LOHAGAON,8352,KARNATAKA
INDIA,NAGATHAN,8352,KARNATAKA
INDIA,ATHARGA,8352,KARNATAKA
INDIA,HARYANALLASANGI,8352,KARNATAKA
INDIA,HONAGANAHALLI,8352,KARNATAKA
INDIA,BIJJARGI,8352,KARNATAKA
INDIA,NIDONI,8352,KARNATAKA
INDIA,KAKHANDKI,8352,KARNATAKA
INDIA,YAKKUNDI,8352,KARNATAKA
INDIA,SARWAD,8352,KARNATAKA
INDIA,MAMDAPUR,8352,KARNATAKA
INDIA,TIDAGUNDI,8352,KARNATAKA
INDIA,KANAKANWADI,8331-880,KARNATAKA
INDIA,CHIKKAPADASALGI,8353,KARNATAKA
INDIA,JAMAKHANDI,8353,KARNATAKA
INDIA,GALAGALI,8353,KARNATAKA
INDIA,NAVALGI,8353,KARNATAKA
INDIA,RABKAVI,8353,KARNATAKA
INDIA,TERDAL,8353,KARNATAKA
INDIA,HIPPARGI,8353,KARNATAKA
INDIA,KUNCHANUR,8353,KARNATAKA
INDIA,HULYAL,8353,KARNATAKA
INDIA,MAIGUR,8353,KARNATAKA
INDIA,LINGANUR,8353-476,KARNATAKA
INDIA,KERUR,8354,KARNATAKA
INDIA,BILGI,8354,KARNATAKA
INDIA,BAGALKOT,8354,KARNATAKA
INDIA,ALMATTI,8354,KARNATAKA
INDIA,GADDANAKKERE,8354,KARNATAKA
INDIA,KULAGERI,8354,KARNATAKA
INDIA,LOKAPUR,8354,KARNATAKA
INDIA,KALADAGI,8354,KARNATAKA
INDIA,BENEKATTI,8354,KARNATAKA
INDIA,RAMPUR(BIJAPUR),8354,KARNATAKA
INDIA,HARYANALLUR,8354,KARNATAKA
INDIA,KADLIMATTI,8354,KARNATAKA
INDIA,MUGALALLI,8354-573,KARNATAKA
INDIA,SHIRUR,8354-574,KARNATAKA
INDIA,GULEDGUD,8355,KARNATAKA
INDIA,MUDDEBIHAL,8356,KARNATAKA
INDIA,TALIKOTI,8356,KARNATAKA
INDIA,NALATWADI,8356,KARNATAKA
INDIA,DHAVALGI,8356-789,KARNATAKA
INDIA,BADAMI,8357,KARNATAKA
INDIA,MUDGAL,8357,KARNATAKA
INDIA,BASAVANA BAGEWADI,8358,KARNATAKA
INDIA,H.HIPPARAGI,8358,KARNATAKA
INDIA,MANAGULI,8358-69,KARNATAKA
INDIA,CHADCHAN,8359,KARNATAKA
INDIA,INDI,8359,KARNATAKA
INDIA,ALMEL,8359,KARNATAKA
INDIA,HORTI,8359,KARNATAKA
INDIA,HARYANALASANGI,8359,KARNATAKA
INDIA,AGARKHED,8359,KARNATAKA
INDIA,TAMBA,8359-867,KARNATAKA
INDIA,KONNUR,8359,KARNATAKA
INDIA,LACHYAN,8359,KARNATAKA
INDIA,DHARWAD,836,KARNATAKA
INDIA,HUBLI,836,KARNATAKA
INDIA,GARAG,836,KARNATAKA
INDIA,ALNAVAR,836,KARNATAKA
INDIA,HEBASUR,836,KARNATAKA
INDIA,BYAHATTI,836,KARNATAKA
INDIA,TARIHAL,836,KARNATAKA
INDIA,SIRGUPPI,836-84,KARNATAKA
INDIA,ARALIKATTI,836-842,KARNATAKA
INDIA,HARYANALLIHAL,836-85,KARNATAKA
INDIA,ADARGUNCHI,836-872,KARNATAKA
INDIA,MISRIKOTI,8370,KARNATAKA
INDIA,KALAGHATAGI,8370,KARNATAKA
INDIA,DHUMMAD,8370,KARNATAKA
INDIA,GALAGI KULKOPPA,8370,KARNATAKA
INDIA,MUNDARGI,8371,KARNATAKA
INDIA,GADAG,8372,KARNATAKA
INDIA,HARYANARTI,8372,KARNATAKA
INDIA,KURTAKOTI,8372,KARNATAKA
INDIA,BELAGNUR,8372,KARNATAKA
INDIA,HOMBAL,8372,KARNATAKA
INDIA,BELADHADI,8372-38,KARNATAKA
INDIA,MULGUND,8372-31,KARNATAKA
INDIA,NAREGAL,8372-32,KARNATAKA
INDIA,LAKKUNDI,8372-33,KARNATAKA
INDIA,RANEBENNUR,8373,KARNATAKA
INDIA,HARYANARANGERI,8373,KARNATAKA
INDIA,HIREBIDRI,8373,KARNATAKA
INDIA,HONNATTI,8373,KARNATAKA
INDIA,JOISARHARALAHAL,8373,KARNATAKA
INDIA,MAIDUR,8373,KARNATAKA
INDIA,MAKANUR,8373,KARNATAKA
INDIA,MEDLERI,8373,KARNATAKA
INDIA,RATTIHALLI,8373,KARNATAKA
INDIA,KARUR CHELAGERI,8373,KARNATAKA
INDIA,TUMMINAGHATTI,8373,KARNATAKA
INDIA,HARYANALGERI,8373,KARNATAKA
INDIA,KUPPEALUR,8373,KARNATAKA
INDIA,HARYANANUMANAHATTI,8373,KARNATAKA
INDIA,BYADGI,8374,KARNATAKA
INDIA,DEVAGIRI(HUBLI),8375,KARNATAKA
INDIA,HARYANAVERI,8375,KARNATAKA
INDIA,SANGUR,8375,KARNATAKA
INDIA,KURUBAGONDA,8375,KARNATAKA
INDIA,GUTTAL,8375,KARNATAKA
INDIA,KARAJAGI,8375,KARNATAKA
INDIA,HIREKERUR,8376,KARNATAKA
INDIA,MASUR (HUBLI),8376,KARNATAKA
INDIA,KOD,8376,KARNATAKA
INDIA,CHIKKERUR,8376,KARNATAKA
INDIA,HARYANAUNSBHAVI,8376,KARNATAKA
INDIA,NARAGUND,8377,KARNATAKA
INDIA,SHIROL,8377,KARNATAKA
INDIA,CHIKKANARGUND,8377,KARNATAKA
INDIA,HARYANADLI,8377,KARNATAKA
INDIA,KURLAGERI,8377,KARNATAKA
INDIA,KONNUR(HBL),8377-562,KARNATAKA
INDIA,SHIGGAON,8378,KARNATAKA
INDIA,SAVAMUR(DHARWAD),8378,KARNATAKA
INDIA,BANKAPUR,8378,KARNATAKA
INDIA,DHUNDASI,8378,KARNATAKA
INDIA,TODAS,8378-844,KARNATAKA
INDIA,TAVARAMELLIHALLI,8378-845,KARNATAKA
INDIA,HARYANANAGAL,8379,KARNATAKA
INDIA,AKKIALUR,8379,KARNATAKA
INDIA,BOMMANAHALLI,8379,KARNATAKA
INDIA,CHICKAUNSHIHOSUR,8379-532,KARNATAKA
INDIA,ADUR,8379-552,KARNATAKA
INDIA,BEGALPET,8379-562,KARNATAKA
INDIA,NAVALGUND,8380,KARNATAKA
INDIA,ANNIGERI,8380,KARNATAKA
INDIA,RON,8381,KARNATAKA
INDIA,GAJENDRAGAD,8381,KARNATAKA
INDIA,HOLEALUR,8381,KARNATAKA
INDIA,SUDI,8381,KARNATAKA
INDIA,ABBIGERI,8381,KARNATAKA
INDIA,HUSHIGERI,8381,KARNATAKA
INDIA,HIREHAL,8381,KARNATAKA
INDIA,CHIKKAMANNUR,8381,KARNATAKA
INDIA,NIDAGUNDI,8381,KARNATAKA
INDIA,HULLUR,8381,KARNATAKA
INDIA,KADWAD,8382,KARNATAKA
INDIA,KAIGA,8382,KARNATAKA
INDIA,KADRA,8382,KARNATAKA
INDIA,SADASHIVAGADA,8382,KARNATAKA
INDIA,MAJALI,8382,KARNATAKA
INDIA,CHENDIA,8382,KARNATAKA
INDIA,AMDALLI,8382,KARNATAKA
INDIA,SIDDAR,8382,KARNATAKA
INDIA,HARYANALIYAL,8383,KARNATAKA
INDIA,SAMBRANI,8383,KARNATAKA
INDIA,MURUKWAD,8383,KARNATAKA
INDIA,AMBIKANAGAR,8383,KARNATAKA
INDIA,JOIDA,8383,KARNATAKA
INDIA,GANESHGUDI,8383,KARNATAKA
INDIA,BHAIRUMBE,8384,KARNATAKA
INDIA,DASANAKOPPA,8384,KARNATAKA
INDIA,BANAVASI,8384,KARNATAKA
INDIA,EKKAMBI,8384,KARNATAKA
INDIA,JANMANE,8384,KARNATAKA
INDIA,SUGAVI,8384,KARNATAKA
INDIA,SIRSI,8384,KARNATAKA
INDIA,HERUR,8384,KARNATAKA
INDIA,GOLI,8384,KARNATAKA
INDIA,KANGOD,8384,KARNATAKA
INDIA,HEGGARNI,8384,KARNATAKA
INDIA,KANSUR,8384,KARNATAKA
INDIA,MURUDESHWAR,8385,KARNATAKA
INDIA,BHATKAL,8385,KARNATAKA
INDIA,KAIKINI,8385,KARNATAKA
INDIA,KUNTWANI,8385,KARNATAKA
INDIA,BELKE,8385,KARNATAKA
INDIA,KATGARKOPPA,8385,KARNATAKA
INDIA,MALLAPUR,8386,KARNATAKA
INDIA,MADANGERI,8386,KARNATAKA
INDIA,KUMTA,8386,KARNATAKA
INDIA,KATGAL,8386,KARNATAKA
INDIA,MANDANAGERE,8386,KARNATAKA
INDIA,MUROOR,8386,KARNATAKA
INDIA,BAAD,8386,KARNATAKA
INDIA,HARYANALADIPURA,8386,KARNATAKA
INDIA,GOKARNA,8386,KARNATAKA
INDIA,KODAKANI,8386,KARNATAKA
INDIA,HONNAVAR,8387,KARNATAKA
INDIA,KAVALAKKI,8387,KARNATAKA
INDIA,AREANGADI,8387,KARNATAKA
INDIA,AGSUR,8387,KARNATAKA
INDIA,MAVINKURVI,8387,KARNATAKA
INDIA,MANKI,8387,KARNATAKA
INDIA,BALKUR,8387,KARNATAKA
INDIA,MUDKANI,8387,KARNATAKA
INDIA,GERUSOPPA,8387,KARNATAKA
INDIA,GUNDABALA,8387-570,KARNATAKA
INDIA,ANKOLA,8388,KARNATAKA
INDIA,BELEKERI,8388,KARNATAKA
INDIA,AGASUR,8388,KARNATAKA
INDIA,BELSE,8388-389,KARNATAKA
INDIA,SIDDAPUR,8389,KARNATAKA
INDIA,HARYANARSHIKATTA,8389,KARNATAKA
INDIA,BIDARKAN,8389,KARNATAKA
INDIA,DODDAMANE,8389,KARNATAKA
INDIA,GUNJAGOD,8389-537,KARNATAKA
INDIA,KOTTUR (BELLARY),8391,KARNATAKA
INDIA,KUDLIGI,8391,KARNATAKA
INDIA,UJJANI (BELLARY),8391,KARNATAKA
INDIA,BELLARY(HUBLI),8392,KARNATAKA
INDIA,THORNAGAL,8392,KARNATAKA
INDIA,KURUGODU,8392,KARNATAKA
INDIA,MOKA,8392,KARNATAKA
INDIA,HARYANAGARI(BELLARY),8392,KARNATAKA
INDIA,KUDUTHINI,8392,KARNATAKA
INDIA,Y.BUDIHAL,8392,KARNATAKA
INDIA,SREEDHARAGADDA,8392,KARNATAKA
INDIA,DAMMUR,8392,KARNATAKA
INDIA,KAMMARACHODU,8392,KARNATAKA
INDIA,KOPPAGAL,8392,KARNATAKA
INDIA,KOLAGALLU,8392,KARNATAKA
INDIA,BEVINNAHALLI,8392,KARNATAKA
INDIA,CHELLAGURGI,8392,KARNATAKA
INDIA,SINDAGERI,8392-832,KARNATAKA
INDIA,KAMPALI,8393,KARNATAKA
INDIA,KAMALAPUR (BELLARY),8394,KARNATAKA
INDIA,HOSPET,8394,KARNATAKA
INDIA,MARAMMANAHALLI,8394,KARNATAKA
INDIA,MUNIRABAD,8394,KARNATAKA
INDIA,RAMASAGAR,8394-530,KARNATAKA
INDIA,SANDUR,8395,KARNATAKA
INDIA,DONIMALAI,8395,KARNATAKA
INDIA,CHORNUR,8395,KARNATAKA
INDIA,BANDRI,8395,KARNATAKA
INDIA,SEVAGIRI,8395,KARNATAKA
INDIA,YESHAWANTHNAGAR,8395,KARNATAKA
INDIA,RAM NAGAR(KWR),8395,KARNATAKA
INDIA,MANDIHALLI,8395,KARNATAKA
INDIA,DAROJI,8395-644,KARNATAKA
INDIA,SIRIGUPPA,8396,KARNATAKA
INDIA,TEKKALAKOTA,8396-480,KARNATAKA
INDIA,HARYANAGARI BOMMANAHALLI,8397,KARNATAKA
INDIA,HARYANARAPANAHALLI,8398,KARNATAKA
INDIA,ARASIKERA,8398-702,KARNATAKA
INDIA,HUVINAHADAGALI,8399,KARNATAKA
INDIA,SOGI,8399-740,KARNATAKA
INDIA,HIREHODEGALI,8399-742,KARNATAKA
INDIA,GIDDALUR,8405,ANDHRA PRADESH
INDIA,MEDCITY,8418,ANDHRA PRADESH
INDIA,PARGI,8412,ANDHRA PRADESH
INDIA,LINGAMPALLY,8413,ANDHRA PRADESH
INDIA,AZIZNAGAR,8413,ANDHRA PRADESH
INDIA,SHAMSHABAD,8413,ANDHRA PRADESH
INDIA,IBRAHIMPATNAM (HYD),8414,ANDHRA PRADESH
INDIA,MAHESHWARAM,8414,ANDHRA PRADESH
INDIA,TURKAYAMJAL,8415,ANDHRA PRADESH
INDIA,GHATKESAR,8415,ANDHRA PRADESH
INDIA,NARAPALLY,8415,ANDHRA PRADESH
INDIA,ABDULLAPURMET,8415,ANDHRA PRADESH
INDIA,SANGHINAGAR,8415,ANDHRA PRADESH
INDIA,VIKARABAD,8416,ANDHRA PRADESH
INDIA,TANDOOR,8411,ANDHRA PRADESH
INDIA,KARANKOTE,8411,ANDHRA PRADESH
INDIA,BASHEERABAD,8411,ANDHRA PRADESH
INDIA,MARRIPALLY,8415,ANDHRA PRADESH
INDIA,CHEVELLA,8417,ANDHRA PRADESH
INDIA,SHANKARPALLY,8417,ANDHRA PRADESH
INDIA,MAHARAJAPET,8417,ANDHRA PRADESH
INDIA,MEDCHAL,8418,ANDHRA PRADESH
INDIA,SHAMIRPET,8418,ANDHRA PRADESH
INDIA,DEVARAYAMUJAL,8418,ANDHRA PRADESH
INDIA,DINDIGAL(MEDCHAL),8418,ANDHRA PRADESH
INDIA,DURDIGAL,84182,ANDHRA PRADESH
INDIA,KOMPALLY,8418,ANDHRA PRADESH
INDIA,BISGODU,8419,KARNATAKA
INDIA,MAGOD (Y),8419,KARNATAKA
INDIA,IDAGUNDI,8419,KARNATAKA
INDIA,KALACHE,8419,KARNATAKA
INDIA,UMACHAGI,8419,KARNATAKA
INDIA,MANCHIKERE,8419,KARNATAKA
INDIA,YELLAPUR,8419,KARNATAKA
INDIA,SEDAM,8441,KARNATAKA
INDIA,KURKUNTA,8441,KARNATAKA
INDIA,ADITHYANAGAR,8441,KARNATAKA
INDIA,MALKHED,8441,KARNATAKA
INDIA,JEWARGI,8442,KARNATAKA
INDIA,ANDOLA,8442,KARNATAKA
INDIA,NARIBOLE,8442,KARNATAKA
INDIA,YEDRAMI,8442,KARNATAKA
INDIA,SHORAPUR,8443,KARNATAKA
INDIA,HUNSAGI,8443,KARNATAKA
INDIA,DEVAPURA,8443,KARNATAKA
INDIA,KERALAISHNAPUR(GULBARGA),8443,KARNATAKA
INDIA,KEMBHAVI,8445,KARNATAKA
INDIA,JOGIPET,8450,ANDHRA PRADESH
INDIA,SHANKERAMPET,8452-592,KARNATAKA
INDIA,ISNAPUR,84511,ANDHRA PRADESH
INDIA,ZAHEERABAD,84512,ANDHRA PRADESH
INDIA,DIGWAL,84512,ANDHRA PRADESH
INDIA,MEDAK,8452,ANDHRA PRADESH
INDIA,CHENGUNTA,8452-655,MAHARASHTRA
INDIA,PATANCHERU,8453,ANDHRA PRADESH
INDIA,RUDRARAM,8453,ANDHRA PRADESH
INDIA,GAJWEL,8454,ANDHRA PRADESH
INDIA,JAGADEVPUR,8454-375,MAHARASHTRA
INDIA,TOOPRAN,84542,ANDHRA PRADESH
INDIA,SANGAREDDY,8455,ANDHRA PRADESH
INDIA,SADASIVPET,8455,ANDHRA PRADESH
INDIA,RAMAYAMPET,8456,ANDHRA PRADESH
INDIA,SIDDIPET,8457,ANDHRA PRADESH
INDIA,DUBBACK,8457,ANDHRA PRADESH
INDIA,NARSAPUR (MEDAK),8458-762,ANDHRA PRADESH
INDIA,GUMMADIDALA,84586,ANDHRA PRADESH
INDIA,BOLLARAM,8459,ANDHRA PRADESH
INDIA,KAZIPALLY,8459,ANDHRA PRADESH
INDIA,NIZAMABAD (HYD),8462,ANDHRA PRADESH
INDIA,ARMOOR,8463,ANDHRA PRADESH
INDIA,BHIMKAL,8463,ANDHRA PRADESH
INDIA,KISSANNAGAR,8463,ANDHRA PRADESH
INDIA,MADNURU,8464,ANDHRA PRADESH
INDIA,YELLAREDDY,8465,ANDHRA PRADESH
INDIA,BANSWADA,8466,ANDHRA PRADESH
INDIA,BODHAN,84672,ANDHRA PRADESH
INDIA,KOTAGIRI,84672-62,TAMIL NADU
INDIA,KAMEREDDY,8468,ANDHRA PRADESH
INDIA,AFAZALPUR,8470,KARNATAKA
INDIA,KARJAGI,8470,KARNATAKA
INDIA,KARASAKI,8470,KARNATAKA
INDIA,ATNOOR,8470,KARNATAKA
INDIA,KALUR(D),8470,KARNATAKA
INDIA,BADADAL,8470,KARNATAKA
INDIA,BALLURGI,8470,KARNATAKA
INDIA,GULBURGA,8472,KARNATAKA
INDIA,KALHANGARGA,8472,KARNATAKA
INDIA,GANAGAPUR R S,8472,KARNATAKA
INDIA,KAMALAPUR (GULBARGA),8478-51,KARNATAKA
INDIA,MAHAGAON (GULBARGA),8472,KARNATAKA
INDIA,SAVALGI,8472,KARNATAKA
INDIA,KALGI,8472,KARNATAKA
INDIA,BIMAHALLI,8472,KARNATAKA
INDIA,FARAHATBAD,8472,KARNATAKA
INDIA,TAJSULTANPUR,8472,KARNATAKA
INDIA,HARYANARSOOR,8472,KARNATAKA
INDIA,KIRANGI,8472,KARNATAKA
INDIA,YADAGIRI,8473,KARNATAKA
INDIA,GURMITKAL,8473,KARNATAKA
INDIA,BALICHAKRA,8473,KARNATAKA
INDIA,HARYANALLIKUNI,8473,KARNATAKA
INDIA,SAIDAPUR,8473,KARNATAKA
INDIA,RAMASAMUDRA,8473,KARNATAKA
INDIA,WADI,712,MAHARASHTRA
INDIA,NALWAR,8474,KARNATAKA
INDIA,CHITTAPUR,8474,KARNATAKA
INDIA,SHAHABAD (GULBARGA),8474,KARNATAKA
INDIA,ALAHALLI,8474,KARNATAKA
INDIA,BANGODI,8474,KARNATAKA
INDIA,KONCHUR,8474,KARNATAKA
INDIA,DHANDUTHI,8474,KARNATAKA
INDIA,ARAKKUNNAM,8474-7,KARNATAKA
INDIA,CHINCHOLI,8475,KARNATAKA
INDIA,SULEBEDH,8475,KARNATAKA
INDIA,CHIMMANCHOD,8475-746,KARNATAKA
INDIA,ALAND,8477,KARNATAKA
INDIA,BHUSNUR,8477,KARNATAKA
INDIA,KADAKANCHI,8477,KARNATAKA
INDIA,SHAHAPUR(GULBARGA),8479,KARNATAKA
INDIA,HARYANAYYAL,8479,KARNATAKA
INDIA,GODI,8479,KARNATAKA
INDIA,SHIRWAL(GULBARGA),8479,KARNATAKA
INDIA,DORANAHALLI,8479-427,KARNATAKA
INDIA,MADARKI,8479-450,KARNATAKA
INDIA,MUTTAGI,8480,KARNATAKA
INDIA,MULWAD,8426-390,KARNATAKA
INDIA,BASAVA KALYAN,8481,KARNATAKA
INDIA,MUDBI,8481,KARNATAKA
INDIA,KATHALA,8481,KARNATAKA
INDIA,GORTA(B),8481,KARNATAKA
INDIA,HULSUR,8481,KARNATAKA
INDIA,RAJOLA,8481,KARNATAKA
INDIA,KITTA,8481-585,KARNATAKA
INDIA,BIDAR,8482,ANDHRA PRADESH
INDIA,NAUBAD,8482,ANDHRA PRADESH
INDIA,ANADURA,8482,KARNATAKA
INDIA,KAMATHANA,8482,KARNATAKA
INDIA,MANAHALLI,8482,KARNATAKA
INDIA,JANEWAOLA,8482-372,MAHARASHTRA
INDIA,HUMNABAD,8483,KARNATAKA
INDIA,DUBALGUNDI,8483,KARNATAKA
INDIA,HARYANALLIKHED(B),8483,KARNATAKA
INDIA,CHITGUPPA,8483,KARNATAKA
INDIA,MANNA-E-KHELI,8483,ANDHRA PRADESH
INDIA,NIRNA,8483,ANDHRA PRADESH
INDIA,BAGDAL,8483,KARNATAKA
INDIA,BHIMALKHED,8483,KARNATAKA
INDIA,HUDGI,8483,KARNATAKA
